pair_string,count
"B000CQIDK6,B000E19BZA",2
"B000CQIDK6,B003ULH01I",2
"B000CQIDK6,B003V7XNRQ",2
"B000E130DY,B001EO5QZK",2
"B000E199RK,B000GG0BLQ",2
"B000E199RK,B003YBH398",2
"B000E4ALHY,B000PWO4A0",2
"B000E5DKLM,B004JRKEH4",2
"B000EHP522,B006WYSFZK",2
"B000EJR49M,B003CK0WLM",2
"B000EQVAFY,B004IJT8VG",2
"B000EUIZ8K,B001I4EDNW",2
"B000EUIZ8K,B003BGRUPI",2
"B000F6SWAE,B001I5ZLB4",2
"B000F9XBA2,B001G0NL04",2
"B000FBOA5K,B001EO5U8I",2
"B000FBQ56M,B001D0GV90",2
"B000FDDFV8,B0018KR8V0",2
"B000FFIEL2,B001AHJ2D8",2
"B000FK79Q8,B001E5E25Y",2
"B000FK9CFE,B001BDDT8K",2
"B000FPM22Y,B003D4MYLS",2
"B000FVUM02,B001EQ5OAA",2
"B000FVWJ8K,B001EO5R04",2
"B000G176EG,B0018KLPFK",2
"B000G6O2QG,B0079YCG8Y",2
"B000G7V3BM,B000LKXBL4",2
"B000G7V3BM,B001SAXPEO",2
"B000G7VYRA,B001G0NKZU",2
"B000GRGT7U,B000YSRK7E",2
"B000GW6786,B001IA3S1Y",2
"B000I1OLT2,B000S83LS2",2
"B000I1RHMU,B000OCOG6S",2
"B000JJK0B6,B00248EE4O",2
"B000JVEJ16,B000PEP4RU",2
"B000KSRTM4,B006MONQMC",2
"B000LKTEYC,B001EO5R04",2
"B000LKXGKU,B001BM3C0Q",2
"B000LKXRUO,B000YSTIL0",2
"B000LKYS66,B001AHFVHO",2
"B000M7OWNM,B001IZM9B4",2
"B000M7OWNM,B003ULL8HA",2
"B000MXJR68,B003D4MW38",2
"B000OCOG6S,B003BGRUPI",2
"B000OFIUHQ,B003ULDYRW",2
"B000P4XZF8,B000ZSX4D2",2
"B000P52FLW,B002V02EJM",2
"B000PIMWGM,B002LN8SLC",2
"B000PSNJXC,B000Z948AY",2
"B000QVDP6Y,B0014WYXQK",2
"B000RI8NV8,B002HFU696",2
"B000RI8NWW,B0039JXQ1Y",2
"B000S83LS2,B001I4EDNW",2
"B000S83LTQ,B0017I753O",2
"B000S83LTQ,B003ULDY18",2
"B000S83LTQ,B003ULHQEO",2
"B000S85AVI,B000Z95UME",2
"B000V0EZZ0,B005K4Q4LK",2
"B000V9WSLY,B007PA33KM",2
"B000VTRI32,B001QEEZX2",2
"B000XSGMHO,B002BEVRTQ",2
"B000YTB0N8,B0012KB47K",2
"B000YV9QMI,B006H32VYC",2
"B000Z97I06,B001D66UVS",2
"B000Z97I06,B001I4G2PO",2
"B0012KB47K,B009EXL6IO",2
"B0012KH0CS,B0012KK4AI",2
"B00142BZV6,B003ULJJN0",2
"B0015MY6PC,B006BXV130",2
"B0015SLA5A,B0018KR8V0",2
"B001BDDT8K,B001FSJCPK",2
"B001D66UVS,B001I4GYRK",2
"B001D66UVS,B003V7XNRQ",2
"B001D6C13O,B001T3SPEA",2
"B001D6C13O,B002V02EJM",2
"B001E0SL1K,B001I5ZLB4",2
"B001E0SL1K,B003BGRUPI",2
"B001E0T1ZU,B001ELL5CQ",2
"B001E14BF4,B001G7PK4M",2
"B001E52YY0,B001IA3S1Y",2
"B001E5E3FS,B006BXUZVO",2
"B001E77LT6,B001G0NKZU",2
"B001EO5R04,B001I4GA0Q",2
"B001EO5U8I,B001IZM9B4",2
"B001EW2ZL0,B001Q9EGFY",2
"B001G0NKXW,B00283OXTG",2
"B001G0NKZU,B003D4MW38",2
"B001G0NKZU,B004KPHYZ0",2
"B001I7IN6W,B003ULHQEO",2
"B001KPK4XM,B0092VQKR0",2
"B001O023FK,B004T80BYE",2
"B001O2DGY0,B00474HDX2",2
"B001O2DGY0,B006J4MAUE",2
"B001O2IX8E,B007N04AJ2",2
"B001SIY414,B0058AMY10",2
"B0030VJ79Q,B0044BSZL2",2
"B0039556DY,B004IRCHKW",2
"B00474CSVE,B006G1C6K4",2
"B004770O08,B005K4Q4LK",2
"B004779XNW,B005K4Q34S",2
"B004HONIMC,B005OVPK9G",2
"B005XB5WEU,B005XB67F8",2
"B007HP5CR2,B008ADQREW",2
"B007HP6J9C,B008ADQYKY",2
"B008ADQW7O,B0093A5QMA",2
"B0000DBN1I,B001I7PNKQ",2
"B0000DBN1M,B000NIFO96",2
"B0000DBN2F,B000OFIUHQ",2
"B0000DBN2F,B003ASXKV0",2
"B0000DBN2I,B001EQ5JLE",2
"B00016ATBS,B0009F3SEQ",2
"B00016ATBS,B0017IAMUC",2
"B00016ATBS,B0017QNQKW",2
"B00016ATBS,B003ULDZ80",2
"B00016AU12,B002LN3A7E",2
"B00016AU3K,B000NU4VSO",2
"B00016AU3K,B001ELL4X6",2
"B00016XLWC,B007TG65KM",2
"B0001M0ZSO,B001E5E268",2
"B0001M0ZSY,B000CQG8AS",2
"B0001M0ZVQ,B003CK0WLM",2
"B0001N4890,B000CQIDAG",2
"B00020XNU2,B001FA1KLW",2
"B00028LU40,B000F6SWAE",2
"B00028LU40,B003MZH8E6",2
"B00028LUAY,B001W2H61G",2
"B0006BHTZW,B000P52FLW",2
"B0009F3QKW,B001EO5QZK",2
"B0009F3SA0,B0009F3SEQ",2
"B0009F3SBY,B001I4H3PM",2
"B000AYFCEU,B005HG9ESG",2
"B000BOZ6K4,B00142BZV6",2
"B000C08B0E,B000RI8NWW",2
"B000C08B0E,B0046W83W0",2
"B000CQC0BE,B000S85AVI",2
"B000CQC0BE,B002YQ8CYY",2
"B000CQG8AS,B0017I753O",2
"B000CQIDAG,B002YQ8CYY",2
"B000CQIDK6,B002LMV3LU",2
"B000E1587K,B001I4EDNW",2
"B000E199RK,B001T3SPEA",2
"B000E1BKHW,B000E46GGO",2
"B000E46GGO,B000LKUYGE",2
"B000E4AHAK,B0017IAMU2",2
"B000E4ALHY,B000GKTNXE",2
"B000ENUC3S,B000FBOA5K",2
"B000EQX6QK,B001O2DGY0",2
"B000ET93MS,B001EO5QPA",2
"B000EVG8HY,B000H27I5G",2
"B000EVIDWW,B000IKKBGK",2
"B000EVIDWW,B001E5DZTS",2
"B000EZOKX4,B0036X748E",2
"B000F3OA7Q,B001Q9EGFY",2
"B000F6SNPS,B005IW4WFY",2
"B000F9HN8S,B001I4G2PO",2
"B000F9XBA2,B00283OXTG",2
"B000FAMUO4,B001I4G2PO",2
"B000FDBRGI,B001AHJ2FQ",2
"B000FFM7U6,B001HTKOWC",2
"B000FFQD2O,B001E5E268",2
"B000FFS926,B001W2H61G",2
"B000FK79Q8,B000Z95UME",2
"B000FK79Q8,B00142BZV6",2
"B000G176DC,B001EO5TJ8",2
"B000G176EG,B001EO5TJ8",2
"B000G1EO6O,B001EO5R04",2
"B000GW46DE,B0029NVJ4M",2
"B000H0ZJIG,B000MT4HWG",2
"B000H1VBNC,B000RI8NV8",2
"B000H7GQVS,B001EO5R04",2
"B000HDK0DC,B001BM01BE",2
"B000I1RHMU,B001E139G6",2
"B000I1RHMU,B001ELL4X6",2
"B000JOE224,B006BXUZVO",2
"B000JVCE5Y,B001EO5U8I",2
"B000KFY0P6,B000M7OWNM",2
"B000LKVH8S,B001EO5TIE",2
"B000LWCR26,B002LN3A7E",2
"B000M7KVZK,B001EO5QPA",2
"B000M7N15C,B001EO5TJ8",2
"B000M7NH8I,B002S1PX3I",2
"B000M7OWMS,B001FCFYU8",2
"B000M7PXYE,B001FCFYU8",2
"B000NIFO96,B001E0WS1Y",2
"B000NU8H0C,B001E5E268",2
"B000NU8H0C,B0039JXQ1Y",2
"B000OFIUHQ,B000PIMWGM",2
"B000PDY3HI,B007RTR9FQ",2
"B000PSBZPQ,B001HTKOWC",2
"B000R95EA0,B0017IAMU2",2
"B000R95EA0,B001LGGH40",2
"B000RI8NWW,B001EO5QZK",2
"B000RI8O26,B004T80BYE",2
"B000S828Q8,B001EO5TIE",2
"B000VV0512,B001EO5R04",2
"B000XSGMHO,B001E5DZSO",2
"B000YSRK7E,B007JFMH8M",2
"B000YSTIL0,B0049YMA9W",2
"B000Z948AY,B001I4G9XE",2
"B0011X5S8Y,B003CK2BQG",2
"B0012KB46Q,B001G0NL04",2
"B00142BZV6,B003UMI3G8",2
"B00142BZV6,B00472QKGU",2
"B0015DKEX4,B005K4Q1YA",2
"B0017QNQKW,B001EO5U8I",2
"B001BORBM4,B001BOVDNC",2
"B001CWSKFC,B002EDEMLY",2
"B001CWSKFC,B0047E2I5U",2
"B001CWSKFC,B004AFXB3O",2
"B001CWV4RS,B001RDWCZ0",2
"B001D66UVS,B0046W83W0",2
"B001D6E452,B001E5E25Y",2
"B001E5E1WS,B001I4H3PM",2
"B001EO5QPA,B004JJ6ZN4",2
"B001EO5QZK,B002GULA38",2
"B001EO5TGQ,B001GQ3E32",2
"B001EO5TIE,B003QWGG0M",2
"B001EO5U8I,B0028VAS8S",2
"B001EQ55ZO,B004HOLDH4",2
"B001EQ5GG2,B004GW6O9E",2
"B001FCFYU8,B005T034AY",2
"B001G0NL04,B002CJARMI",2
"B001I4G2PO,B003ULDZ80",2
"B001I4GA0Q,B002LN3A7E",2
"B001I7IN6W,B003ULE1E2",2
"B001I7IN6W,B003UMI3G8",2
"B001O023FK,B003ULL8NY",2
"B001Q9EFVY,B005QRPHPU",2
"B001SIY414,B006WYSFZK",2
"B00283OXTG,B00330VHGK",2
"B002C52WIO,B002OG1L4W",2
"B002LN8SLC,B006H32VYC",2
"B002NGJDL6,B002VRSJVM",2
"B002TSA91G,B005QRPHPU",2
"B0032CB15Q,B0089SPEM4",2
"B0033GMSTY,B005K4Q68Q",2
"B003LPZT02,B005CGUUJS",2
"B005BPVA0S,B008O3G2K2",2
"B005GIF5VU,B006BXUYN8",2
"B006BXV176,B007RTR9FQ",2
"B006XWR4E4,B006XYZ2VO",2
"B0078Y6CN0,B007RTR8AM",2
"B008ADQRNS,B008ADQSUA",2
"B000084EK8,B001G0NKZU",2
"B0000DBN1O,B000M7OWNM",2
"B0000DBN2F,B000S8599Q",2
"B00016XLWC,B0009F3SEQ",2
"B00016XLWC,B001E5E1WS",2
"B0001M0ZSO,B001E5E25Y",2
"B0001M0ZSO,B001I4EDNW",2
"B0001M0ZTI,B000RI8O26",2
"B0001M0ZTI,B001EO5R0Y",2
"B0001M0ZWA,B000S85AVI",2
"B0001M0ZWA,B001I7HJE4",2
"B0001M0ZZC,B000Z948AY",2
"B0001ZZIEC,B001D6C13O",2
"B00020XNUW,B000E46GGO",2
"B00028PU00,B000I1RHMU",2
"B00028PU00,B001EO5TIE",2
"B00028PU0K,B001FCFYU8",2
"B0006HXLZ8,B001FCFYU8",2
"B0006M13XK,B000WFRYWU",2
"B0006MUF6G,B001E5E268",2
"B0007XPS98,B000E46GGO",2
"B0009F3SA0,B000Z95UME",2
"B0009YF43K,B0009YJ4CW",2
"B000B9SFP2,B003YBLF2E",2
"B000CQBZV0,B000RI8NWW",2
"B000CQBZV0,B001UD1CTO",2
"B000CQC04Q,B0012KH0F0",2
"B000CQIDAG,B0017WPO42",2
"B000CQIDAG,B003ULE0TS",2
"B000CQIDK6,B000E48F40",2
"B000CQIDK6,B002LN8SLC",2
"B000E176LG,B000S8599Q",2
"B000E199RA,B001I7IN6W",2
"B000E46GGO,B000MGOZEO",2
"B000E4AHAK,B000FZYSVC",2
"B000E4ALHY,B00140F3GG",2
"B000E4ALHY,B0019K3P3E",2
"B000E4ALHY,B0048IAJFG",2
"B000F3VB82,B001Q9EGFY",2
"B000F70RC4,B000XSJLW2",2
"B000FA398U,B0012KB47K",2
"B000FFIUD4,B000FFS926",2
"B000FFIUD4,B001EO5U8I",2
"B000FFM7TW,B001O023FK",2
"B000FFM7U6,B00142BZV6",2
"B000FFM7UG,B000I1RHMU",2
"B000FPGYTQ,B003D4MW38",2
"B000FYXBE8,B001KVPC8I",2
"B000G176DC,B001E5E25Y",2
"B000G176EQ,B001AHJ2FQ",2
"B000G1EO78,B001EO5TJ8",2
"B000G7VYRA,B0058AMY5G",2
"B000GATCRQ,B0029NX9WM",2
"B000I1RHMU,B003ULDY18",2
"B000I4DG18,B000RI8O26",2
"B000J5EXZE,B003CK0WLM",2
"B000JVCEMM,B001I4EDNW",2
"B000K8CPCS,B000K8ESBO",2
"B000KFY0P6,B003BGRUPI",2
"B000LKXH5E,B0018KR8V0",2
"B000LKYPSW,B001EQ5OAA",2
"B000LKYWZI,B001Q9EGFY",2
"B000LKZ61W,B001E5E268",2
"B000LKZ61W,B001EO5R0Y",2
"B000LKZLP8,B001AHFVHO",2
"B000M7N15C,B000S83LTQ",2
"B000M7NH8I,B003ULL8NY",2
"B000M7OWNM,B001E5E1WS",2
"B000M7OWNM,B001I7HJE4",2
"B000NU4VSO,B001FCFYU8",2
"B000NU6M18,B002KXY8VM",2
"B000OFIUHQ,B000P52FLW",2
"B000P52FLW,B003BGRUPI",2
"B000PDWBKO,B002V0X5GS",2
"B000PELR30,B001W2H61G",2
"B000PIMWGM,B002HFS1QG",2
"B000PL5VQM,B005K4Q34S",2
"B000PSBZPQ,B001EO5U8I",2
"B000Q5X8DK,B001Q9EGFY",2
"B000R95EA0,B0014AR9TK",2
"B000R95EA0,B00196OYA6",2
"B000SAPXF4,B001E5E268",2
"B000V17MLS,B002Q8JOSI",2
"B000VV0512,B001I4G2PO",2
"B000Z948AY,B001GQ3E32",2
"B000Z948AY,B001IZM9B4",2
"B0010748D2,B001CWX7EG",2
"B0013T5YO4,B001AMLQNW",2
"B0014JUPTW,B003AO759C",2
"B0014WYXQK,B001E5E25Y",2
"B0015ZPHY8,B001EO5R0Y",2
"B0017IAMUC,B006H32VYC",2
"B0017WPO42,B001O023FK",2
"B0019J2Z40,B002NGFI60",2
"B001BM62T4,B001EQ4QJK",2
"B001CWSKFC,B001SB22CO",2
"B001CWV4PA,B001E6K6GW",2
"B001CWV4RS,B005HEEFN2",2
"B001D6C13O,B002NHSQGS",2
"B001D6C13O,B003CK7MME",2
"B001E5E1WS,B003ASXKV0",2
"B001EO5TGQ,B00286DN5S",2
"B001EO5TGQ,B003ULDY18",2
"B001EO5TGQ,B003ULDZLM",2
"B001EQ4QJK,B007RTR9FQ",2
"B001FCFYU8,B003ULH01I",2
"B001G0NL04,B002OXLXLG",2
"B001G0NL04,B006BXV130",2
"B001IA3S1Y,B0038RLIYO",2
"B001IZM8Y2,B003ASXKV0",2
"B001KPI26I,B0092VQLZG",2
"B001KVPC8I,B004051AUU",2
"B001Q9EFW8,B005QRPH78",2
"B001SITWC0,B0058AMY5G",2
"B001U94XXU,B00283OXTG",2
"B002HFNDVY,B0039JXQ1Y",2
"B002LN3A7E,B004EDFLPS",2
"B003BGRUPI,B003ULE0Y8",2
"B004EDFLPS,B006H32VYC",2
"B004HLCKMY,B005K4Q1YA",2
"B005HUVI40,B005K4Q4KG",2
"B007M83302,B007RTR8A2",2
"B0000CGFSC,B001EO5QZK",2
"B0000DBN1I,B000PEP4RU",2
"B0000DBN1L,B000F6SWAO",2
"B0000DBN1M,B000I1OLT2",2
"B0000DBN2K,B000CQC0BE",2
"B00016AQJ8,B001EO5TGQ",2
"B00016XLWC,B000CDMZDK",2
"B00016XLWC,B0017I96LI",2
"B00016XLWC,B003ULDEU4",2
"B0001M0ZSY,B003ASXKV0",2
"B0001M0ZX4,B001EO5TIE",2
"B0001M0ZZC,B003CK0WLM",2
"B00020V8HC,B001D6C13O",2
"B0006M13WG,B0006M13WG",2
"B0006NL1FO,B001E5E25Y",2
"B0006NZHZ4,B003CK2BQG",2
"B0007A0AQM,B0051ZCNIQ",2
"B0008JGWU0,B000P52FLW",2
"B0009F3QKW,B000Z95UME",2
"B0009F3SA0,B001E5E268",2
"B0009F3SAU,B000I1OLT2",2
"B0009F3SBE,B000QV8L0Y",2
"B000CQC08C,B000KFY0P6",2
"B000CQC08C,B003ULL816",2
"B000CQG8AS,B000M7PXYE",2
"B000CQID1A,B000XQ5HDQ",2
"B000CQIDAG,B000FFIUDE",2
"B000CQIDK6,B003CI4FT4",2
"B000E199RK,B004OPADLI",2
"B000E46GGO,B002DZKL5O",2
"B000E4ALHY,B001EPPCCG",2
"B000E5ILGQ,B001EO5U8I",2
"B000EHL21U,B002GJ9JWS",2
"B000ENUC3S,B001HXNIPS",2
"B000EQT574,B003D4IYSU",2
"B000EUIZ8K,B001FCFYU8",2
"B000F9HN8S,B000Z948AY",2
"B000FDKRFK,B001AHJ2D8",2
"B000FFIUDE,B000R95EA0",2
"B000FFRY6S,B001JG537O",2
"B000FFS92G,B000M7OWNM",2
"B000FYVKOG,B001IA3S1Y",2
"B000G176AK,B001E5E1WS",2
"B000G176EQ,B001EO5TGQ",2
"B000G1EO64,B00248EE4O",2
"B000G1EO64,B004GW6O9E",2
"B000G6O2QG,B000G7VYTS",2
"B000GW0U66,B004HOLDH4",2
"B000GW6786,B001KVPC8I",2
"B000H1VBNC,B003CK0WLM",2
"B000H7LVKY,B000LKTEYC",2
"B000H7LVKY,B001EQ4KDM",2
"B000I1RHMU,B000NU6M18",2
"B000I4DG18,B001EO5QPA",2
"B000I4DG18,B003CK0WLM",2
"B000I5IS2E,B007RTR8A2",2
"B000JVCE5Y,B003CK2BQG",2
"B000KFU6RW,B001I4G2PO",2
"B000LKYPSW,B001EO5TIE",2
"B000LWCR26,B000M7NH8I",2
"B000M7NH8I,B001GQ3E2S",2
"B000M7NH8I,B001GQ3E32",2
"B000M7NH8I,B001UD6730",2
"B000M7OWLE,B001EO5U8I",2
"B000M7OWMS,B001EO5R04",2
"B000M7OWNM,B0017IAMUC",2
"B000OCOG6S,B000RI8O26",2
"B000OCOG6S,B0039JXQ1Y",2
"B000P52FLW,B0053DZ8K6",2
"B000PIMWGM,B003ULDZLM",2
"B000PMHLZK,B0029O10P4",2
"B000QV8L0Y,B002LN8SLC",2
"B000R95EA0,B001D6E452",2
"B000S828Q8,B001I7IN6W",2
"B000S83LTQ,B0017QT7XC",2
"B000S85AVI,B001W2H61G",2
"B000UYIPYY,B001SAXPEO",2
"B000WR4A48,B001FCFYU8",2
"B000WR4A48,B003CK0WLM",2
"B000XSGMHO,B005HVYSBO",2
"B000Z97I06,B001HTKOWC",2
"B0011EO7WQ,B001D6C13O",2
"B0012KB47K,B0012KB4WU",2
"B0012KGZX8,B001G0NL04",2
"B0012XBD7I,B0079YCG8Y",2
"B0014WYXQK,B0039JXQ1Y",2
"B0017I96LI,B0017IAMU2",2
"B0017IAMU2,B001O023FK",2
"B00196OYA6,B006H32VYC",2
"B0019J2Z40,B001EO630C",2
"B001BM01BE,B003D4IYSU",2
"B001CWX7EG,B0075AKP3U",2
"B001D66UVS,B003UMCR38",2
"B001D66UVS,B007TG65KM",2
"B001E0SL1K,B001EO5QZK",2
"B001E139G6,B001I4EDNW",2
"B001E5E25Y,B001EQ4Y4W",2
"B001EO5QZK,B001RDNB9G",2
"B001EO5RCM,B001EO5SNU",2
"B001EO5TGQ,B002LMXFCU",2
"B001EO5TIE,B003ULDY18",2
"B001EQ5IN8,B001Q9EGFE",2
"B001GVIRD4,B005CGUUJS",2
"B001HBBQIQ,B004FGWU9O",2
"B001I4H3PM,B003ULE0Y8",2
"B001J8J4UY,B0029O10P4",2
"B001O2IX8E,B002C50X1M",2
"B001RDNB9G,B003CK7MME",2
"B001TYAA92,B005CGUUJS",2
"B001WRHQRA,B005K4Q1YA",2
"B0029EY1AK,B003CK7MME",2
"B0029NX9WM,B003WO761M",2
"B002HFPDCQ,B003CK7MME",2
"B002LN3A7E,B002YQ6BPQ",2
"B002N6EVMM,B003GTR8IO",2
"B002VRSJVM,B003EOIQM8",2
"B004HOLDH4,B007K449CE",2
"B004X3VRLG,B008ATDIDE",2
"B0050B1GS4,B007EMYEWW",2
"B008ADQQ3O,B008ADQREW",2
"B00005IX98,B001BS4G6O",2
"B0000SXFW2,B000P52FLW",2
"B00016ATBS,B005T034AY",2
"B00016AU3K,B00028PU0K",2
"B00016XLWC,B0001M0ZZC",2
"B00016XLWC,B000LWCR26",2
"B00016XLWC,B003N657V0",2
"B0001FR0B6,B001D6C13O",2
"B0001GSPB4,B001I4EDNW",2
"B0001M0ZSY,B000CQBZV0",2
"B0001M0ZTI,B000M7NH8I",2
"B0001M0ZWA,B0009F3SA0",2
"B0001ZMUXY,B001D6C13O",2
"B00028LU40,B001UD1CTO",2
"B00028M72E,B000I1RHMU",2
"B0006NL1FO,B001I7IN6W",2
"B0006NVZ8C,B000NIFO96",2
"B0007R9L4M,B000LKVDO6",2
"B0009F3QKW,B000NIFO96",2
"B0009F3QKW,B000S8599Q",2
"B0009F3SAU,B001EO5QZK",2
"B000AY9U3O,B001G0NKZU",2
"B000AYFATW,B001IZK7K4",2
"B000AYFATW,B001P3PR54",2
"B000AYFCF4,B001M08YZA",2
"B000C08B0E,B001GQ3E2S",2
"B000CMIYYA,B0039JXQ1Y",2
"B000CMIZ0I,B001I4EDNW",2
"B000CQBZPG,B001EQ4P2I",2
"B000CQC04Q,B001G0NKZU",2
"B000CQC08C,B000FFM7UQ",2
"B000CQC08C,B00139C3P2",2
"B000CQC0BE,B003ULE0Y8",2
"B000CQID1A,B001IA3S1Y",2
"B000CQIDAG,B000VV0512",2
"B000CQIDAG,B003ULL8HA",2
"B000CQIDHO,B001G0NKZU",2
"B000E130DY,B000QVDP6Y",2
"B000E199RK,B002DZKL5O",2
"B000E46GGO,B000GFYRK8",2
"B000E46GGO,B0014BUV44",2
"B000E4AHAK,B000OCQFLC",2
"B000E65OQA,B001D6C13O",2
"B000EQT574,B000G176AK",2
"B000EQX57K,B000LKTEYC",2
"B000EVG8HY,B006F7580O",2
"B000EVIDWW,B001AY8VV0",2
"B000F4F93Y,B000YSTIL0",2
"B000F9XF3A,B000XSGMHO",2
"B000FFM7UQ,B001EO5QZK",2
"B000FK79Q8,B001EO5QZK",2
"B000FK79Q8,B003CK2BQG",2
"B000FK79Q8,B003CK7MME",2
"B000FL08B0,B001EO5TJ8",2
"B000G18NO8,B001EO5QZK",2
"B000G18NSE,B001EQ5OAA",2
"B000G1EO64,B001EO5TJ8",2
"B000G6MBUA,B001SITYJ6",2
"B000G7I7DO,B000HEA964",2
"B000G82L62,B001COJ85G",2
"B000GAT6NG,B000KEJMRI",2
"B000H7LVKY,B001BDDTB2",2
"B000IZQ2PE,B004HONIMC",2
"B000JVEJ16,B001D66UVS",2
"B000KFY0P6,B001I4EDNW",2
"B000LKUYGE,B001D6C13O",2
"B000LKUZV8,B000XSGMHO",2
"B000LKV05S,B001EQ5OAA",2
"B000LKXRV8,B0018KR8V0",2
"B000LKYS66,B001AHJ2FQ",2
"B000LKZA1I,B001EQ5OAA",2
"B000LKZJXC,B001EO5U8I",2
"B000LKZLQ2,B001AHL6CI",2
"B000LQLV3S,B001BM4RC8",2
"B000LRIFU4,B001D6C13O",2
"B000N33NSA,B000YSRK7E",2
"B000NU2QTU,B003CK0WLM",2
"B000OCOG6S,B000S8599Q",2
"B000OCOG6S,B00142BZV6",2
"B000OCQFLC,B001I4H3PM",2
"B000P52FLW,B0012BUR6S",2
"B000P52FLW,B007I7YZJK",2
"B000PIMWGM,B001HTP9FO",2
"B000PSBZPQ,B003ASXKV0",2
"B000Q413BU,B000Z948AY",2
"B000QVDP6Y,B001IZM9B4",2
"B000R8YIIA,B001EO5TGQ",2
"B000RI8O26,B004T33AR4",2
"B000S83LS2,B001EO5U8I",2
"B000UPALJ0,B001EQ55RW",2
"B000V9LPTK,B001EO5TIE",2
"B000V9LPTK,B00248EE4O",2
"B000WR4A48,B003BGRUPI",2
"B000XSGMHO,B003YBNIM4",2
"B000XSJLW2,B001JA5PYQ",2
"B000YSTIL0,B0018Q7OE0",2
"B0010B6IFY,B001G0NKZU",2
"B0012KB47K,B0012KB4BG",2
"B00139C3P2,B003CK2BQG",2
"B00142BZV6,B003D4IYSU",2
"B0014WYXQK,B001I7IN6W",2
"B0015SLA5A,B001EO5R04",2
"B0017IAMUC,B003CK7MME",2
"B0017SZSI8,B001PMC3PM",2
"B001D6C13O,B004Z33GI6",2
"B001DBRU4O,B004BCT2JI",2
"B001E0QQ1C,B001ELL5CQ",2
"B001E50WDA,B001LG943G",2
"B001E55ZQO,B001IA3S1Y",2
"B001EO5R04,B002HFS1QG",2
"B001EO5R04,B002YR7ALY",2
"B001EO5TGQ,B001EQ5JE6",2
"B001EO5TGQ,B00472QKGU",2
"B001EO5TJ8,B003MZH8E6",2
"B001EO5Y8Y,B0087GGS3W",2
"B001EQ4QJK,B008RWUKXK",2
"B001EQ5OAA,B004JJ6ZN4",2
"B001FA1DUA,B0029JI9OE",2
"B001FCFYU8,B003V7XNRQ",2
"B001G0NKZU,B003762ZJI",2
"B001G0NKZU,B0098QPNJA",2
"B001I4H3PM,B002S1PX3I",2
"B001I7IN6W,B002YQ8CYY",2
"B001J8J4UY,B0029NVJNI",2
"B001JG537O,B0058AMY5G",2
"B001KPI272,B008ADQRVU",2
"B001KUSLGY,B0048IAJFG",2
"B001KVPBS4,B002TMV3CG",2
"B001KVPBS4,B004FEJ968",2
"B001KVPC8I,B007K449CE",2
"B001LGGH40,B004HOLD60",2
"B002HFU696,B003CK7MME",2
"B002LANN56,B003ZXAN4C",2
"B002QTXS5C,B004FEN3GK",2
"B004779XNW,B0089SPEO2",2
"B004CYLW7A,B004HOLDH4",2
"B004JGQ15Y,B007PA33KM",2
"B005D8VOFO,B0090X8IPM",2
"B005NVU5BK,B005QRPGYW",2
"B006R20KR8,B007B9YQ62",2
"B008ADQREW,B0092VQPKM",2
"B008ADQSRS,B0093A5RU6",2
"B000084EJR,B0012KB47K",2
"B0000C69FI,B000Z95UME",2
"B0000DBN1F,B000E4ALHY",2
"B0000DBN1F,B001D6C13O",2
"B0000DBN2I,B000QVDP6Y",2
"B0000DBN2I,B000Z948AY",2
"B0000VLTZY,B000E4ALHY",2
"B0001590LO,B000P54HVS",2
"B00016ATBS,B000FFS92G",2
"B00016ATBS,B000OCQFLC",2
"B00016AU12,B001EO5TJ8",2
"B00016AU3K,B000EPYWO6",2
"B00016AU3K,B006E9P7PE",2
"B00016LA7K,B000XSJLW2",2
"B00016XLWC,B00028LU3Q",2
"B00016XLWC,B0009F3QLG",2
"B0001GSP9G,B000I1RHMU",2
"B0001M0ZTI,B000PIMWGM",2
"B0001M0ZUM,B0001M0ZWA",2
"B0001M0ZWA,B000PELR30",2
"B00020XNU2,B000P54HVS",2
"B00028PU00,B000CQBZV0",2
"B0002ERVTM,B001D6C13O",2
"B0002H3RFG,B001B04Z22",2
"B0002I0GUY,B0007A0AQW",2
"B0006BHU06,B000XSJLW2",2
"B0007OVVIY,B001G0NKZU",2
"B0009F3QKW,B000M7NH8I",2
"B0009F3SA0,B002LN3A7E",2
"B0009F3SB4,B001EO5QPA",2
"B0009F3SC8,B000CQIDK6",2
"B0009F3SD2,B001EO5TJ8",2
"B000AY9U3O,B001G0NL04",2
"B000AYDH88,B000MOEUNC",2
"B000AYGXKC,B000MOEUNC",2
"B000CDHZBM,B001EO5QPA",2
"B000CNB4LE,B000LKV6F2",2
"B000CQC05K,B004E4EBMG",2
"B000CQC0BE,B002HFPDCQ",2
"B000CQC0BE,B005T034AY",2
"B000CQG8AS,B0017I96LI",2
"B000CQIDHE,B000E4ALHY",2
"B000CQIDK6,B000S83LS2",2
"B000DZH19K,B001BLXRPC",2
"B000E199RK,B001FA1ECC",2
"B000E46GGO,B001EQ53K6",2
"B000E4ALHY,B0012BSMJM",2
"B000EVG8HY,B004ZY7Y9M",2
"B000EVIDWW,B0069DFVAG",2
"B000F9Z2C2,B001G0NL04",2
"B000FBQ594,B005VOOL00",2
"B000FFM7TW,B001W2H61G",2
"B000FFM7UQ,B001I4EDNW",2
"B000FK79Q8,B000RI8NV8",2
